Long,lat,fecha,NDVI,prec,suelos,dem,inundacion
-63.9005902878925,-33.4968246310107,18/06/15,0.09857963,31.1,3,227,0
-63.504176641958,-32.9304184665038,18/06/15,0.2563101,19.5,3,196,0
-63.6951480803572,-32.9274231671507,18/06/15,0.08033655,26.4,3,236,0
-63.8506321251574,-33.4541604035427,18/06/15,0.1613517,7.7,3,223,0
-62.7703809415501,-33.5829962170769,18/06/15,0.08987385,30.9,3,117,0
-63.8266355897242,-33.3913617410117,18/06/15,0.1506373,17.4,3,228,0
-62.7846651355401,-33.5505547309699,18/06/15,0.1978913,25.4,3,119,0
-63.454622327833,-32.9538886495335,18/06/15,0.0935536,32.4,3,187,0
-63.1034897893736,-33.3382316079745,18/06/15,0.09798528,9.6,3,125,0
-62.7480248521448,-32.9327586137491,18/06/15,0.1886006,16.3,3,119,0
-62.9803837618132,-33.3884597801969,18/06/15,0.1119129,26.5,3,117,0
-62.9107531132663,-33.6385820097875,18/06/15,0.2297373,23.4,3,124,0
-63.7153600504317,-32.9053091374519,18/06/15,0.08643502,6.6,3,239,0
-63.5309209048315,-32.8500249618885,18/06/15,0.1320397,24.4,3,198,0
-62.8765619315698,-32.8235508547948,18/06/15,0.09592839,12.9,3,136,0
-63.1502556174025,-33.6898820180803,18/06/15,0.05341544,14.8,3,123,0
-63.4338280302539,-32.9324484806162,18/06/15,0.1177978,25.9,3,184,0
-63.8859317697551,-33.4277699934871,18/06/15,0.1329357,24.4,3,236,0
-62.1195216232473,-32.9558989126393,18/06/15,0.1525754,21.7,3,84,0
-63.7054741476027,-32.883011591015,18/06/15,0.327263,27.4,3,240,0
-62.8458556409035,-33.3508842109979,18/06/15,0.127202,19.1,3,116,0
-63.0303192084914,-33.6009580552264,18/06/15,0.09642715,32.4,3,122,0
-63.0160831181134,-33.7475870111597,18/06/15,0.1462002,20.1,3,132,0
-63.7321117950983,-32.8991356245788,18/06/15,0.08049621,16.2,3,242,0
-63.8492739016683,-33.5431345265412,18/06/15,0.1297806,15.2,3,206,0
-63.3664385138717,-32.9779228460285,18/06/15,0.07654569,18.5,3,172,0
-62.8337897524156,-33.6238666912708,18/06/15,0.09597185,12.7,3,124,0
-63.6625154152233,-32.8597015672903,18/06/15,0.1033657,32.4,3,230,0
-63.002203609677,-33.804124094902,18/06/15,0.1818691,10.1,3,127,0
-63.1836903946346,-33.7317344080665,18/06/15,0.3174846,37,3,128,0
-63.271052292114,-33.8333734270635,18/06/15,0.1161584,19.6,3,127,0
-63.1870698887302,-33.7230442155813,18/06/15,0.1380753,19.1,3,126,0
-63.849348146917,-33.3773619068414,18/06/15,0.09170306,23.5,3,238,0
-62.9050772074058,-33.798517884556,18/06/15,0.1521315,19.1,3,130,0
-62.7931305578096,-32.9574193477128,18/06/15,-0.04989953,21.5,3,119,1
-62.9366349958506,-33.0756103121523,18/06/15,0.1991247,6.3,3,129,0
-63.6882211197241,-32.8653934393437,18/06/15,0.1531117,13.3,3,233,0
-63.2910041341428,-33.3269334011004,18/06/15,0.1579078,25.9,3,144,0
-62.937952185923,-33.6878305459381,18/06/15,0.1624345,8.4,3,125,0
-63.5125022225647,-32.8561917240394,18/06/15,0.1405856,12.9,3,199,0
-62.9549346803672,-33.3061363916956,18/06/15,0.1934214,18.7,3,118,0
-63.0299757074227,-33.3445225327162,18/06/15,0.132142,23.2,3,117,0
-62.9168760916813,-33.6738337361356,18/06/15,0.1789319,6.2,3,123,0
-62.3659635537444,-32.8802264450555,18/06/15,0.1517739,12.5,3,99,0
-63.5709138068162,-32.7951024561192,18/06/15,0.152473,21.9,3,210,0
-62.89526829638,-33.2893848640039,18/06/15,-0.01869234,26,3,112,1
-62.293082334449,-33.3805206719146,18/06/15,0.1789586,28,3,112,0
-63.0056263521108,-33.655115860538,18/06/15,0.08335356,13.4,3,129,0
-62.8650754463306,-33.6597804888117,18/06/15,0.1823033,5.8,3,125,0
-63.4034566599554,-32.8917393934021,18/06/15,0.1177954,24.9,3,179,0
-63.4734111678237,-32.903483604768,18/06/15,0.208965,13.6,3,191,0
-63.0597244798315,-33.8400172993822,18/06/15,0.09552659,5.6,3,133,0
-62.8476733580632,-33.5820268155006,18/06/15,0.1301502,6.4,3,122,0
-62.1911100292572,-33.4402054457397,18/06/15,0.1352479,17.8,3,112,0
-63.5276539220981,-32.9232327238907,18/06/15,0.0771629,23.9,3,201,0
-63.3036195094308,-33.81404645251,18/06/15,0.211985,30.9,3,129,0
-63.4506686466362,-33.0012463953327,18/06/15,0.12557,32.9,3,184,0
-63.3314495257357,-32.9811431582668,18/06/15,0.1062974,50.2,3,166,0
-63.4374690702526,-32.9360534713641,18/06/15,0.1066425,40.3,3,182,0
-62.9451088110568,-33.2899503147611,18/06/15,0.1921631,43.5,3,117,0
-63.2682579980142,-33.7375551503486,18/06/15,0.302563,21.9,3,126,0
-63.0504468127556,-33.6484508506537,18/06/15,0.1396774,47.3,3,125,0
-62.5905227376719,-33.1139664886777,18/06/15,0.1171228,21.5,2,115,0
-62.6057973940323,-33.4690193590353,18/06/15,0.1356981,29.3,2,123,0
-62.5408231637798,-33.1403952397624,18/06/15,0.1016949,7.7,2,120,0
-62.5126978573921,-33.4162735505904,18/06/15,0.2872716,6.3,2,122,0
-62.4542279607652,-33.2554809404411,18/06/15,0.1850322,47.3,2,116,0
-62.4081228781278,-33.630383308234,18/06/15,0.1867929,35.2,2,126,0
-62.4694108910415,-33.2005470365051,18/06/15,0.1332481,24.4,2,121,0
-62.486741366094,-33.4482126182898,18/06/15,0.1225049,19.6,2,124,0
-62.5547677530637,-33.3706198748346,18/06/15,0.1110849,28.9,2,124,0
-62.3434502837031,-33.5006505694492,18/06/15,0.1252469,5.6,2,121,0
-62.6198831969288,-33.4354581867585,18/06/15,0.07379866,14.4,2,120,0
-62.5825484430913,-33.5893261509131,18/06/15,0.1044758,6.3,2,125,0
-62.4269494021443,-33.2283185930616,18/06/15,0.1134235,23.2,2,120,0
-62.6619994528634,-33.5066486257322,18/06/15,0.2023471,21.4,2,123,0
-62.5218203740542,-33.1765491892182,18/06/15,0.08625605,31.6,2,117,0
-62.57863612437,-33.817391240074,18/06/15,0.09377362,42.4,2,129,0
-62.4908430933747,-33.7890328404226,18/06/15,0.1283035,25.4,2,127,0
-62.5716823906853,-33.418965049873,18/06/15,0.2346073,11.4,2,122,0
-62.6223914624219,-33.3797876240997,18/06/15,0.1439652,22.1,2,114,0
-62.4550435764479,-33.5362421522333,18/06/15,0.0731216,16,2,123,0
-62.5999659339107,-33.579041208473,18/06/15,0.05498629,22.1,2,124,0
-62.61503441148,-33.4254978692888,18/06/15,0.08869126,7.7,2,120,0
-62.4648939152802,-33.5308471934578,18/06/15,0.07823026,20.7,2,123,0
-62.3352971285139,-33.6064360608777,18/06/15,0.1365848,24.5,2,125,0
-62.5123990747953,-33.5535472468713,18/06/15,0.1963066,16.2,2,126,0
-62.4316940521367,-33.5634142459595,18/06/15,0.24767,4,2,122,0
-62.4436020333264,-33.4744990750312,18/06/15,0.1126489,32.9,2,125,0
-62.3959196363392,-33.671887033477,18/06/15,0.09428785,42.4,2,122,0
-62.3845896099995,-33.3500128732633,18/06/15,0.09892251,21.9,2,119,0
-62.317550510713,-33.3319510658082,18/06/15,0.1739557,42.7,2,116,0
-62.4685624861792,-33.2756781475565,18/06/15,0.09061508,16.2,2,121,0
-62.5141567587822,-33.8166428080467,18/06/15,0.1618739,7.3,2,125,0
-62.4171252803568,-33.2982093500619,18/06/15,0.09618079,23.6,2,119,0
-62.4522801518536,-33.2418692633067,18/06/15,0.1007314,29.9,2,117,0
-62.4930764755602,-33.2093645398799,18/06/15,-0.04197914,20.2,2,116,1
-62.4784568066222,-33.32096205087,18/06/15,0.181091,21.6,2,118,0
-62.4402167318493,-33.3020656311529,18/06/15,0.1045956,5.4,2,119,0
-62.6417373163892,-33.2054866004083,18/06/15,0.1184218,19.6,2,116,0
-62.4233148851863,-33.7201553390633,18/06/15,0.1098209,21.2,2,125,0
-62.6048450583229,-33.786983708415,18/06/15,0.09547739,30.5,2,124,0
-62.4523570076283,-33.449880838979,18/06/15,0.0877931,21.7,2,124,0
-62.5753123513583,-33.8083772659914,18/06/15,0.1597247,35.8,2,130,0
-62.5994414489083,-33.1177898752982,18/06/15,0.09504654,24.4,2,113,0
-62.2855204137781,-33.5697269775895,18/06/15,0.09454061,24.1,2,118,0
-62.5320730495439,-33.4285747325351,18/06/15,0.1076578,10.1,2,126,0
-62.5250094930359,-33.8158760952028,18/06/15,0.09266767,28.6,2,131,0
-62.4108458603658,-33.5878058527542,18/06/15,0.09284803,8.4,2,121,0
-62.5737879806557,-33.2537012771112,18/06/15,0.09025123,25.4,2,114,0
-62.521825651533,-33.4468270964193,18/06/15,0.08321168,8.4,2,121,0
-62.3733827961164,-33.4364505395488,18/06/15,0.1379875,31,2,120,0
-62.3724929963616,-33.4915225264524,18/06/15,0.09511349,13.4,2,118,0
-62.2915014776706,-33.5270250582333,18/06/15,0.1890635,6,2,118,0
-62.3533255712019,-33.258602033513,18/06/15,0.08757204,40.2,2,118,0
-62.4031130811685,-33.722856728882,18/06/15,0.07969367,5.8,2,127,0
-62.4380702643635,-33.4764152411208,18/06/15,0.1061116,16.2,2,123,0
-62.4869103638062,-33.8352778158478,18/06/15,0.0800958,39.2,2,127,0
-62.4051329882714,-33.4628753109759,18/06/15,0.1804872,21.3,2,124,0
-62.4804743505484,-33.8000028648365,18/06/15,0.3179748,20.1,2,130,0
-62.5657872509522,-33.521704703689,18/06/15,0.3783411,4.1,2,126,0
-62.361292154222,-33.4665270132393,18/06/15,0.1034607,23.9,2,121,0
-62.5950710275273,-33.5635130512907,18/06/15,0.1530126,46,2,128,0
-62.3696010319786,-33.5408310641168,18/06/15,0.1686147,4.3,2,119,0
-62.3141799269616,-33.4452569656853,18/06/15,0.1655552,44.4,2,121,0
-62.628123002764,-33.4548557727985,18/06/15,0.1358249,13.7,2,120,0
-62.6097722105978,-33.7950493318247,18/06/15,0.07902899,40.2,2,126,0
-62.574575409917,-33.554760413756,18/06/15,0.08830073,32.4,2,126,0
-62.2371626713794,-33.4778682743196,18/06/15,0.09907589,8.5,2,119,0
-62.6171855934506,-33.4759996771902,18/06/15,0.1045427,40.2,2,128,0
-62.5132408512626,-33.7776756245517,18/06/15,0.119974,40.2,2,122,0
-62.3089498279423,-33.437721829108,18/06/15,0.1110703,35.8,2,120,0
-62.483198248,-33.5158365741669,18/06/15,0.1209087,30.5,2,126,0
-62.3385635582337,-33.568630017313,18/06/15,0.1286732,15.9,2,122,0
-62.5194621339777,-33.3829295168033,18/06/15,0.1581822,24.1,2,123,0
-62.5588944305613,-33.5035960405368,18/06/15,0.3953348,29.7,2,126,0
-62.4370065863484,-33.4485113361781,18/06/15,0.2033736,30.5,2,122,0
-62.3880582731422,-33.2691589645402,18/06/15,0.2121025,23.2,2,121,0
-62.3105303811235,-33.4459946741545,18/06/15,0.1753645,36.8,2,120,0
-62.6827462786512,-33.1297792057067,18/06/15,0.09767123,20.9,1,115,0
-63.3591619237121,-33.5068999372258,18/06/15,0.1007049,14.3,1,145,0
-63.8198937324106,-33.0593105209664,18/06/15,0.186825,23.2,1,262,0
-63.5547205640698,-33.1966588144583,18/06/15,0.2580715,6.2,1,192,0
-63.8532796420416,-33.1885145147915,18/06/15,0.1773338,56.5,1,265,0
-63.424123000387,-33.507231975443,18/06/15,0.08877722,29.8,1,157,0
-63.1684024979161,-32.9060531062828,18/06/15,0.1602622,35.5,1,160,0
-63.4506822559816,-32.9638187547293,18/06/15,0.2915245,10.5,1,186,0
-62.6719274831458,-33.297217962393,18/06/15,0.152626,30.5,1,118,0
-62.8798028352527,-33.2231123679104,18/06/15,0.1369632,8,1,120,0
-63.3662547073749,-33.1617616608132,18/06/15,0.134836,34.3,1,163,0
-63.7796814832507,-33.8105440600188,18/06/15,0.09430108,9.5,1,172,0
-62.7960392080655,-33.6767745393159,18/06/15,0.1563873,40.3,1,130,0
-63.1763750387796,-33.3929201534506,18/06/15,0.1235718,17.8,1,134,0
-63.2210962762132,-33.4683339779823,18/06/15,0.114399,45.7,1,131,0
-62.9148690925264,-33.2824147116165,18/06/15,0.09295177,31,1,120,0
-63.3565356105264,-32.8574341692319,18/06/15,0.1099549,24.5,1,179,0
-63.0031777303576,-32.8914034240166,18/06/15,0.1011627,9.7,1,142,0
-63.6719035133403,-32.8278305618852,18/06/15,0.1096739,9.7,1,233,0
-62.6957495144241,-33.1950900388329,18/06/15,0.1021105,6.8,1,114,0
-62.685218619469,-33.1955283169905,18/06/15,0.07266387,23.9,1,115,0
-63.7960555528657,-33.229504680376,18/06/15,0.1065805,23.5,1,248,0
-63.462368359456,-33.2575343423898,18/06/15,0.09040932,29.3,1,176,0
-63.5004675046489,-33.0285121086222,18/06/15,0.2775865,23.4,1,199,0
-63.8583211785433,-33.2011721898785,18/06/15,0.1618666,32.8,1,263,0
-63.6445101832686,-33.5933167542797,18/06/15,0.1139453,23.4,1,170,0
-63.1050995000247,-33.1492363173457,18/06/15,0.09774802,40.3,1,135,0
-63.1534511648685,-33.3406588753856,18/06/15,0.06657323,4.3,1,130,0
-63.1422918659751,-33.3493701972803,18/06/15,0.08240685,24.4,1,132,0
-63.1393040401526,-33.8021164455961,18/06/15,0.0926719,11.5,1,128,0
-62.9328499267824,-33.4990096716386,18/06/15,0.3382502,21.5,1,121,0
-62.6525280597369,-33.6790917599466,18/06/15,0.07688452,43.5,1,126,0
-62.9692830269567,-33.7829512026647,18/06/15,0.08592714,17.8,1,131,0
-63.8072311988753,-32.986299755332,18/06/15,0.1245413,39.2,1,269,0
-63.4298909425317,-33.0845929708199,18/06/15,0.194269,22.8,1,180,0
-63.135327985641,-33.7607485845446,18/06/15,0.1714624,32.8,1,128,0
-63.2618686052358,-33.2428196316345,18/06/15,0.08816664,28.9,1,146,0
-63.8370108581129,-33.2685622369685,18/06/15,0.1255198,20.9,1,250,0
-62.8097348834395,-33.4625593397328,18/06/15,0.08360352,29.7,1,119,0
-63.6540867690692,-33.659076522213,18/06/15,0.08255266,37.1,1,164,0
-63.4655914754019,-32.9847713011747,18/06/15,0.1259814,23.4,1,192,0
-63.6087317366806,-33.1618585473252,18/06/15,0.09302165,23.2,1,207,0
-63.6139574481716,-32.8098959430489,18/06/15,0.1148931,9.4,1,219,0
-63.5050537169027,-32.9514621049042,18/06/15,0.09789485,26.5,1,196,0
-63.4130283784405,-33.3021381767096,18/06/15,0.07612024,16.3,1,165,0
-62.7921196048725,-33.5020784964561,18/06/15,0.054242,18.6,1,116,0
-63.5746991738173,-33.8036634908351,18/06/15,0.1260253,14,1,141,0
-62.9609244292527,-33.4711282744829,18/06/15,0.08844144,16.3,1,124,0
-63.0356649580239,-33.7204760190104,18/06/15,0.06944253,28,1,131,0
-63.3232627174324,-32.8688967237894,18/06/15,0.1018675,6.3,1,176,0
-62.9656895749684,-33.1343375802131,18/06/15,0.1019264,16,1,133,0
-63.710456764738,-32.9734189795962,18/06/15,0.08318043,28.9,1,242,0
-62.7397952857606,-33.0971351082139,18/06/15,0.1171948,36.8,1,117,0
-62.7512187419047,-33.7020847880054,18/06/15,0.1263641,5.4,1,129,0
-62.9115158377203,-33.6738514456702,18/06/15,0.09410548,21,1,126,0
-63.6332869785924,-33.1871291234966,18/06/15,0.4150719,19,1,210,0
-63.2284383208371,-33.6804414011785,18/06/15,0.09166101,13.6,1,126,0
-62.8984591650889,-32.9603594915042,18/06/15,0.05981177,12.7,1,133,0
-63.8531448945145,-32.9827362531181,18/06/15,0.1207741,9.4,1,278,0
-63.8148455956219,-33.8163390866061,18/06/15,0.1876241,19.6,1,179,0
-62.9895595294863,-33.4952704482772,18/06/15,0.1053668,25.1,1,123,0
-62.6730984305549,-33.3818479582703,18/06/15,0.1892121,14.4,1,118,0
-63.2815610759634,-33.4037925904584,18/06/15,0.1259325,15.1,1,144,0
-63.054203540502,-32.9428911753556,18/06/15,0.1036845,21.4,1,148,0
-63.6198182216415,-33.1341962996325,18/06/15,0.08198543,27,1,208,0
-63.8347131118353,-33.1283194190364,18/06/15,0.08561856,20.7,1,261,0
-63.837928667607,-33.1921763062882,18/06/15,0.08446087,9.4,1,266,0
-63.6136444304104,-32.8404037439574,18/06/15,0.2130701,7.3,1,221,0
-63.3384936569587,-32.9560290761434,18/06/15,0.1109074,23.4,1,171,0
-62.9119591724542,-33.1388378460493,18/06/15,0.1388702,19,1,126,0
-62.5963108875998,-33.6577030891388,18/06/15,0.1203973,43.5,1,125,0
-62.7097520985159,-33.3261546339315,18/06/15,0.1403789,7.2,1,118,0
-63.5049584015162,-33.0316231841265,18/06/15,0.04336584,17.4,1,198,0
-63.4151780745054,-33.0140738455197,18/06/15,0.10373,9.4,1,172,0
-63.4245575758419,-32.8627288430558,18/06/15,0.2491493,52.5,1,185,0
-63.2690592146107,-32.9045698373809,18/06/15,0.1146483,7.9,1,164,0
-63.1841658167626,-33.1975018042024,18/06/15,0.1562668,23.9,1,141,0
-62.9041449223395,-32.9861303274433,18/06/15,0.1464968,23.9,1,130,0
-62.7205623348997,-33.0721574097138,18/06/15,0.1219132,10.1,1,119,0
-62.8669373539943,-33.4871258800907,18/06/15,0.1281444,28.6,1,124,0
-63.0585667358412,-33.1000664554652,18/06/15,0.09027614,20.7,1,139,0
-63.2760666748675,-32.8010910607198,18/06/15,0.2701053,40.3,1,173,0
-63.605153102176,-33.3238329514351,18/06/15,0.1809545,25.5,1,192,0
-63.8963402279335,-32.8003937237959,18/06/15,0.1422193,21.5,1,304,0
-62.7665174997673,-33.647515497753,18/06/15,0.168211,15.9,1,128,0
-63.489087058568,-33.3811538443778,18/06/15,0.1026813,34.2,1,172,0
-63.8735741731344,-33.7732247498277,18/06/15,0.09764109,9.6,1,187,0
-62.7498481947078,-33.0217482852782,18/06/15,0.08151192,28.9,1,121,0
-63.8951742864987,-32.9709848243266,18/06/15,0.1715088,5.2,1,286,0
-63.4735456293456,-33.4878756665605,18/06/15,0.1064396,29.7,1,165,0
-62.6305281800816,-33.2827826343928,18/06/15,0.08058978,21.9,1,116,0
-63.6194272429044,-32.9392894763108,18/06/15,0.3568616,10.5,1,218,0
-63.8120666197586,-32.9852889263844,18/06/15,0.1328882,25.9,1,267,0
-63.7001017589655,-33.0349764717761,18/06/15,0.1240914,12.5,1,237,0
-63.2228201689694,-32.9214869916411,18/06/15,-0.0197036,24.6,1,159,1
-63.5631640423763,-32.9150415874694,18/06/15,0.1150146,7.6,1,206,0
-63.0691590820361,-33.0403478605916,18/06/15,0.0981644,16,1,144,0
-63.8429367598661,-32.8835045247708,18/06/15,0.09945972,39.2,1,272,0
-63.6619055792691,-33.5692015896524,18/06/15,0.06761661,10.1,1,177,0
-63.581641459657,-32.8379254360499,18/06/15,0.09112338,13.7,1,212,0
-62.6205062786639,-33.6622387188028,18/06/15,0.09861334,23.9,1,130,0
-63.3739858789919,-32.9218324691964,18/06/15,0.06162465,29.7,1,173,0
-62.972722347517,-33.2546359560231,18/06/15,0.105086,20.2,1,122,0
-62.6313099871202,-33.7443222831201,18/06/15,0.1385837,4,1,126,0
-63.7022312623523,-33.2262692123365,18/06/15,0.08243813,20.1,1,228,0
-63.1361349597008,-32.9127151302724,18/06/15,0.09805305,42.7,1,155,0
-63.3304345943158,-33.0743529957073,18/06/15,0.1839812,23.6,1,163,0
-62.9752382169857,-33.2718868319807,18/06/15,0.1522871,30.9,1,120,0
-62.9894214415927,-32.9659783345136,18/06/15,0.2036595,7.7,1,136,0
-62.7543492624733,-33.6099913692078,18/06/15,0.2123776,9.6,1,122,0
-63.7351756515693,-33.2426711951824,18/06/15,0.1541587,8.4,1,231,0
-63.0773153846196,-33.8358891180649,18/06/15,0.2164948,17.8,1,133,0
-63.0168048416552,-33.2097842947233,18/06/15,0.1308254,15.1,1,129,0
-63.772104002476,-32.7838198169452,18/06/15,0.09591836,31,1,267,0
-63.8573811019609,-33.2517740022009,18/06/15,0.09958358,46,1,259,0
-62.6775053519882,-33.6573263574951,18/06/15,0.09202162,11.4,1,130,0
-62.7191477023635,-33.0410821872959,18/06/15,0.1248824,23.4,1,118,0
-63.0223909128409,-33.23640762658,18/06/15,0.1130697,43.5,1,125,0
-63.6554617361409,-32.7896854892665,18/06/15,0.2156819,19.4,1,235,0
-63.8388823992432,-33.0316432226188,18/06/15,0.07050379,14.5,1,274,0
-63.3552058305129,-33.1194365047796,18/06/15,0.105009,31.6,1,166,0
-62.6068553781373,-33.3580009130183,18/06/15,0.1384846,25.9,1,118,0
-63.4449925366553,-33.3840105960711,18/06/15,0.09130104,21.5,1,166,0
-63.2759619913317,-33.2838296270727,18/06/15,0.1392575,26.5,1,148,0
-63.0443297787095,-33.2041308621686,18/06/15,0.09473812,16.2,1,128,0
-63.1093288115465,-33.7431894060578,18/06/15,0.08297268,6.4,1,128,0
-63.7263112170683,-33.8192206404826,18/06/15,0.1668102,19.1,1,161,0
-62.8294885012989,-33.2048737255358,18/06/15,0.1026824,40.3,1,119,0
-63.1580367180547,-32.8206813945074,18/06/15,0.08149327,21.6,1,161,0
-62.9586838987726,-33.8092232700123,18/06/15,0.09004167,32.8,1,129,0
-63.1255216156242,-33.0052483274833,18/06/15,0.09466917,4.1,1,151,0
-63.4977580120744,-33.3864727696545,18/06/15,0.07610197,23.9,1,172,0
-63.4822104882279,-32.8082874854151,18/06/15,0.3548987,9.5,1,193,0
-63.1771566980861,-33.419683398966,18/06/15,0.112733,24.6,1,133,0
-63.5973331829228,-33.3060805860293,18/06/15,0.10134,5.9,1,197,0
-63.643914123651,-33.2924066482698,18/06/15,0.106885,27.4,1,207,0
-63.1511899624263,-32.9361291468733,18/06/15,0.163185,32.4,1,163,0
-63.714805748236,-33.6535035474191,18/06/15,0.1640455,12.5,1,169,0
-63.4485830773806,-33.1611981095744,18/06/15,0.09708738,14.4,1,179,0
-63.5464444824337,-33.2552687114323,18/06/15,0.1793949,19.1,1,202,0
-62.7042326930227,-33.473933243701,18/06/15,0.06841419,31.1,1,118,0
-63.8325514656781,-33.0875723166993,18/06/15,0.08063836,30.5,1,266,0
-63.7784250153323,-33.4520706531451,18/06/15,-0.02988001,8.9,1,203,1
-63.5575365249712,-33.2271436495874,18/06/15,0.1114012,14.8,1,190,0
-63.6795737356355,-33.2131573922441,18/06/15,0.1025118,29.5,1,221,0
-63.8617418675218,-33.2900706835663,18/06/15,0.09727348,21.5,1,254,0
-63.8727669583409,-32.8512577103263,18/06/15,0.09106739,54.7,1,291,0
-63.8972439574675,-33.1076063712776,18/06/15,0.09345264,40.3,1,281,0
-63.2935971351193,-33.0753334219442,18/06/15,0.2940139,21.2,1,156,0
-63.3729638391604,-33.1266624479434,18/06/15,0.164945,27.4,1,168,0
-63.7633189207054,-33.4505944874949,18/06/15,0.09979808,26.7,1,206,0
-62.974008130031,-33.0230297255266,18/06/15,0.1256766,16.3,1,133,0
-63.186499375207,-32.7879524792559,18/06/15,0.08758811,28,1,165,0
-63.8009481615976,-32.9259683118329,18/06/15,0.09494287,50.2,1,268,0
-63.5283414950623,-33.3441525826505,18/06/15,0.1791421,12.9,1,185,0
-63.2351213104266,-33.2724666891041,18/06/15,0.1841478,13.3,1,145,0
-63.7669654638592,-33.5170983755887,18/06/15,0.08823179,29.7,1,197,0
-63.2958049638682,-32.9721022997656,18/06/15,0.0880734,17.8,1,162,0
-63.4305548973747,-32.8848639292768,18/06/15,0.27318,28.6,1,184,0
-63.6033739869828,-33.7161807274322,18/06/15,0.07283194,40.3,1,150,0
-63.5916253365062,-33.0656359430001,18/06/15,0.2035334,20.2,1,210,0
-62.5718644557337,-33.6331615225528,18/06/15,0.09116928,19,1,127,0
-62.6219512089871,-33.6145584213482,18/06/15,0.097564,8.4,1,130,0
-63.1703063807122,-33.3092660572109,18/06/15,0.08099689,24.4,1,134,0
-63.2433577168301,-33.059897285961,18/06/15,0.1505945,12.7,1,149,0
-63.0263858543931,-33.0671491185899,18/06/15,0.1634743,45.7,1,140,0
-62.8258232813781,-33.4390120993536,18/06/15,0.07499472,28.6,1,118,0
-63.3902746247096,-33.2448890021137,18/06/15,0.1053864,30,1,162,0
-63.6343498731773,-33.3308514165307,18/06/15,0.08799222,40.3,1,196,0
-62.8189427890479,-33.4810508059747,18/06/15,0.1238989,20.9,1,117,0
-62.7128523580813,-32.9150061714134,18/06/15,0.1063902,28.9,1,122,0
-63.0557900317254,-33.0497500966235,18/06/15,0.3595621,24.4,1,141,0
-63.0709794386439,-33.0578641019057,18/06/15,0.1094635,5.4,1,143,0
